Period,Scenario,LoadLevel,WindFarm_1,WindFarm_2,SolarPV_1,SolarPV_2,OtherNonRES,OtherRES
2027,WS029,01-19 10:00:00+01:00,1189.46662,1367.886613,72.47662283,120.7943714,204.8815526,86.162969
2027,WS029,01-19 11:00:00+01:00,1245.916927,1432.804467,109.350317,182.2505283,203.6194486,86.162969
2027,WS029,01-19 12:00:00+01:00,1302.531232,1497.910917,135.370955,225.6182583,204.4608512,86.751782
2027,WS029,01-19 13:00:00+01:00,1314.619566,1511.812501,140.3893288,233.9822147,203.1987472,87.733137
2027,WS029,01-19 14:00:00+01:00,1303.143571,1498.615106,124.1020949,206.8368248,202.7780459,88.714492
2027,WS029,01-19 15:00:00+01:00,1288.596511,1481.885988,97.81337865,163.0222978,202.3573445,88.910763
2027,WS029,01-19 16:00:00+01:00,1317.332051,1514.931859,64.59761478,107.6626913,203.6194486,89.892118
2027,WS029,01-19 17:00:00+01:00,1302.9458,1498.38767,25.24859011,42.08098351,209.5092673,91.462286
2027,WS029,01-19 18:00:00+01:00,1316.432021,1513.896824,0.48454139,0.807568984,216.2404888,92.051099
2027,WS029,01-19 19:00:00+01:00,1319.688849,1517.642177,1.00E-06,1.00E-06,217.9232941,94.602622
2027,WS029,01-19 20:00:00+01:00,1301.1479,1496.320085,1.00E-06,1.00E-06,219.6060995,90.677202
2027,WS029,01-19 21:00:00+01:00,1276.693561,1468.197596,1.00E-06,1.00E-06,218.3439955,86.555511
2027,WS029,01-19 22:00:00+01:00,1236.931775,1422.471542,1.00E-06,1.00E-06,212.4541767,83.807717
2027,WS029,01-19 23:00:00+01:00,1195.518905,1374.846741,1.00E-06,1.00E-06,204.4608512,92.24737
2027,mean,01-13 00:00:00+01:00,,,,,,
2027,mean,01-13 01:00:00+01:00,,,,,,
2027,mean,01-13 02:00:00+01:00,,,,,,
2027,mean,01-13 03:00:00+01:00,,,,,,
2027,mean,01-13 04:00:00+01:00,,,,,,
2027,mean,01-13 05:00:00+01:00,,,,,,
2027,mean,01-13 06:00:00+01:00,,,,,,
2027,mean,01-13 07:00:00+01:00,,,,,,
2027,mean,01-13 08:00:00+01:00,,,,,,
2027,mean,01-13 09:00:00+01:00,,,,,,
2027,mean,01-13 10:00:00+01:00,,,,,,
2027,mean,01-13 11:00:00+01:00,,,,,,
2027,mean,01-13 12:00:00+01:00,,,,,,
2027,mean,01-13 13:00:00+01:00,,,,,,
2027,mean,01-13 14:00:00+01:00,,,,,,
2027,mean,01-13 15:00:00+01:00,,,,,,
2027,mean,01-13 16:00:00+01:00,,,,,,
2027,mean,01-13 17:00:00+01:00,,,,,,
2027,mean,01-13 18:00:00+01:00,,,,,,
2027,mean,01-13 19:00:00+01:00,,,,,,
2027,mean,01-13 20:00:00+01:00,,,,,,
2027,mean,01-13 21:00:00+01:00,,,,,,
2027,mean,01-13 22:00:00+01:00,,,,,,
2027,mean,01-13 23:00:00+01:00,,,,,,
2027,mean,01-14 00:00:00+01:00,,,,,,
2027,mean,01-14 01:00:00+01:00,,,,,,
2027,mean,01-14 02:00:00+01:00,,,,,,
2027,mean,01-14 03:00:00+01:00,,,,,,
2027,mean,01-14 04:00:00+01:00,,,,,,
2027,mean,01-14 05:00:00+01:00,,,,,,
2027,mean,01-14 06:00:00+01:00,,,,,,
2027,mean,01-14 07:00:00+01:00,,,,,,
2027,mean,01-14 08:00:00+01:00,,,,,,
2027,mean,01-14 09:00:00+01:00,,,,,,
2027,mean,01-14 10:00:00+01:00,,,,,,
2027,mean,01-14 11:00:00+01:00,,,,,,
2027,mean,01-14 12:00:00+01:00,,,,,,
2027,mean,01-14 13:00:00+01:00,,,,,,
2027,mean,01-14 14:00:00+01:00,,,,,,
2027,mean,01-14 15:00:00+01:00,,,,,,
2027,mean,01-14 16:00:00+01:00,,,,,,
2027,mean,01-14 17:00:00+01:00,,,,,,
2027,mean,01-14 18:00:00+01:00,,,,,,
2027,mean,01-14 19:00:00+01:00,,,,,,
2027,mean,01-14 20:00:00+01:00,,,,,,
2027,mean,01-14 21:00:00+01:00,,,,,,
2027,mean,01-14 22:00:00+01:00,,,,,,
2027,mean,01-14 23:00:00+01:00,,,,,,
2027,mean,01-15 00:00:00+01:00,,,,,,
2027,mean,01-15 01:00:00+01:00,,,,,,
2027,mean,01-15 02:00:00+01:00,,,,,,
2027,mean,01-15 03:00:00+01:00,,,,,,
2027,mean,01-15 04:00:00+01:00,,,,,,
2027,mean,01-15 05:00:00+01:00,,,,,,
2027,mean,01-15 06:00:00+01:00,,,,,,
2027,mean,01-15 07:00:00+01:00,,,,,,
2027,mean,01-15 08:00:00+01:00,,,,,,
2027,mean,01-15 09:00:00+01:00,,,,,,
2027,mean,01-15 10:00:00+01:00,,,,,,
2027,mean,01-15 11:00:00+01:00,,,,,,
2027,mean,01-15 12:00:00+01:00,,,,,,
2027,mean,01-15 13:00:00+01:00,,,,,,
2027,mean,01-15 14:00:00+01:00,,,,,,
2027,mean,01-15 15:00:00+01:00,,,,,,
2027,mean,01-15 16:00:00+01:00,,,,,,
2027,mean,01-15 17:00:00+01:00,,,,,,
2027,mean,01-15 18:00:00+01:00,,,,,,
2027,mean,01-15 19:00:00+01:00,,,,,,
2027,mean,01-15 20:00:00+01:00,,,,,,
2027,mean,01-15 21:00:00+01:00,,,,,,
2027,mean,01-15 22:00:00+01:00,,,,,,
2027,mean,01-15 23:00:00+01:00,,,,,,
2027,mean,01-16 00:00:00+01:00,,,,,,
2027,mean,01-16 01:00:00+01:00,,,,,,
2027,mean,01-16 02:00:00+01:00,,,,,,
2027,mean,01-16 03:00:00+01:00,,,,,,
2027,mean,01-16 04:00:00+01:00,,,,,,
2027,mean,01-16 05:00:00+01:00,,,,,,
2027,mean,01-16 06:00:00+01:00,,,,,,
2027,mean,01-16 07:00:00+01:00,,,,,,
2027,mean,01-16 08:00:00+01:00,,,,,,
2027,mean,01-16 09:00:00+01:00,,,,,,
2027,mean,01-16 10:00:00+01:00,,,,,,
2027,mean,01-16 11:00:00+01:00,,,,,,
2027,mean,01-16 12:00:00+01:00,,,,,,
2027,mean,01-16 13:00:00+01:00,,,,,,
2027,mean,01-16 14:00:00+01:00,,,,,,
2027,mean,01-16 15:00:00+01:00,,,,,,
2027,mean,01-16 16:00:00+01:00,,,,,,
2027,mean,01-16 17:00:00+01:00,,,,,,
2027,mean,01-16 18:00:00+01:00,,,,,,
2027,mean,01-16 19:00:00+01:00,,,,,,
2027,mean,01-16 20:00:00+01:00,,,,,,
2027,mean,01-16 21:00:00+01:00,,,,,,
2027,mean,01-16 22:00:00+01:00,,,,,,
2027,mean,01-16 23:00:00+01:00,,,,,,
2027,mean,01-17 00:00:00+01:00,,,,,,
2027,mean,01-17 01:00:00+01:00,,,,,,
2027,mean,01-17 02:00:00+01:00,,,,,,
2027,mean,01-17 03:00:00+01:00,,,,,,
2027,mean,01-17 04:00:00+01:00,,,,,,
2027,mean,01-17 05:00:00+01:00,,,,,,
2027,mean,01-17 06:00:00+01:00,,,,,,
2027,mean,01-17 07:00:00+01:00,,,,,,
2027,mean,01-17 08:00:00+01:00,,,,,,
2027,mean,01-17 09:00:00+01:00,,,,,,
2027,mean,01-17 10:00:00+01:00,,,,,,
2027,mean,01-17 11:00:00+01:00,,,,,,
2027,mean,01-17 12:00:00+01:00,,,,,,
2027,mean,01-17 13:00:00+01:00,,,,,,
2027,mean,01-17 14:00:00+01:00,,,,,,
2027,mean,01-17 15:00:00+01:00,,,,,,
2027,mean,01-17 16:00:00+01:00,,,,,,
2027,mean,01-17 17:00:00+01:00,,,,,,
2027,mean,01-17 18:00:00+01:00,,,,,,
2027,mean,01-17 19:00:00+01:00,,,,,,
2027,mean,01-17 20:00:00+01:00,,,,,,
2027,mean,01-17 21:00:00+01:00,,,,,,
2027,mean,01-17 22:00:00+01:00,,,,,,
2027,mean,01-17 23:00:00+01:00,,,,,,
2027,mean,01-18 00:00:00+01:00,,,,,,
2027,mean,01-18 01:00:00+01:00,,,,,,
2027,mean,01-18 02:00:00+01:00,,,,,,
2027,mean,01-18 03:00:00+01:00,,,,,,
2027,mean,01-18 04:00:00+01:00,,,,,,
2027,mean,01-18 05:00:00+01:00,,,,,,
2027,mean,01-18 06:00:00+01:00,,,,,,
2027,mean,01-18 07:00:00+01:00,,,,,,
2027,mean,01-18 08:00:00+01:00,,,,,,
2027,mean,01-18 09:00:00+01:00,,,,,,
2027,mean,01-18 10:00:00+01:00,,,,,,
2027,mean,01-18 11:00:00+01:00,,,,,,
2027,mean,01-18 12:00:00+01:00,,,,,,
2027,mean,01-18 13:00:00+01:00,,,,,,
2027,mean,01-18 14:00:00+01:00,,,,,,
2027,mean,01-18 15:00:00+01:00,,,,,,
2027,mean,01-18 16:00:00+01:00,,,,,,
2027,mean,01-18 17:00:00+01:00,,,,,,
2027,mean,01-18 18:00:00+01:00,,,,,,
2027,mean,01-18 19:00:00+01:00,,,,,,
2027,mean,01-18 20:00:00+01:00,,,,,,
2027,mean,01-18 21:00:00+01:00,,,,,,
2027,mean,01-18 22:00:00+01:00,,,,,,
2027,mean,01-18 23:00:00+01:00,,,,,,
2027,mean,01-19 00:00:00+01:00,,,,,,
2027,mean,01-19 01:00:00+01:00,,,,,,
2027,mean,01-19 02:00:00+01:00,,,,,,
2027,mean,01-19 03:00:00+01:00,,,,,,
2027,mean,01-19 04:00:00+01:00,,,,,,
2027,mean,01-19 05:00:00+01:00,,,,,,
2027,mean,01-19 06:00:00+01:00,,,,,,
2027,mean,01-19 07:00:00+01:00,,,,,,
2027,mean,01-19 08:00:00+01:00,,,,,,
2027,mean,01-19 09:00:00+01:00,,,,,,
2027,mean,01-19 10:00:00+01:00,,,,,,
2027,mean,01-19 11:00:00+01:00,,,,,,
2027,mean,01-19 12:00:00+01:00,,,,,,
2027,mean,01-19 13:00:00+01:00,,,,,,
2027,mean,01-19 14:00:00+01:00,,,,,,
2027,mean,01-19 15:00:00+01:00,,,,,,
2027,mean,01-19 16:00:00+01:00,,,,,,
2027,mean,01-19 17:00:00+01:00,,,,,,
2027,mean,01-19 18:00:00+01:00,,,,,,
2027,mean,01-19 19:00:00+01:00,,,,,,
2027,mean,01-19 20:00:00+01:00,,,,,,
2027,mean,01-19 21:00:00+01:00,,,,,,
2027,mean,01-19 22:00:00+01:00,,,,,,
2027,mean,01-19 23:00:00+01:00,,,,,,
